1;2,5-dimethylhexane;2.9526160774646892;3.9441718757152557;6.0;7.6076779961586;294.2864269018173
1;2-methylheptane;2.9560217022899917;3.94765305519104;6.0;7.57312935590744;294.6342021226883
1;3-methyldecane;2.9600551589014934;3.951780319213867;6.0;7.532242953777313;295.04607915878296
1;hexadecane;2.958309449858349;3.9499916434288025;6.0;7.549907982349396;294.86777782440186
1;3,3-dimethylhexane;2.9578229786218087;3.9494954347610474;6.0;7.554860830307007;294.8181301355362
1;3-methyltridecane;2.9549134947706035;3.946521520614624;6.0;7.584377348423004;294.52105164527893
1;2-methylbutane;2.956135198188401;3.947772651910782;6.0;7.572010576725006;294.6458488702774
1;nonane;2.9570298072553927;3.9486849904060364;6.0;7.562908947467804;294.73715126514435
1;heptacosane;2.9584690191917833;3.9501539766788483;6.0;7.548279583454132;294.88405585289
1;2,2-dimethylpropane;2.9534020969597146;3.9449774026870728;6.0;7.5997297167778015;294.3667382001877
1;2,4,4-trimethylhexane;2.9505290556309243;3.94203844666481;6.0;7.6288716197013855;294.0733015537262
1;octadecane;2.9584163258543614;3.9501006305217743;6.0;7.548819601535797;294.878688454628
1;heptadecane;2.9583711685717824;3.9500545859336853;6.0;7.549279749393463;294.8740750551224
1;n-undecane;2.9575184826092418;3.9491843581199646;6.0;7.5579474568367;294.7870433330536
1;nonadecane;2.9584478717412663;3.9501327574253082;6.0;7.548498332500458;294.8819041252136
1;2,2,4,4,6,8,8-heptamethylnonane;2.954043757172436;3.945630192756653;6.0;7.593176186084747;294.43219602108
1;3-methyldodecane;2.9530878730149652;3.944655478000641;6.0;7.602908432483673;294.33463513851166
1;3,4-dimethylhexane;2.9522802835178377;3.9438304901123047;6.0;7.611111223697662;294.2521721124649
1;3-methylheptane;2.9560607803346315;3.9476974606513977;6.0;7.572764575481415;294.6382522583008
1;n-butane;2.9559702992768626;3.947603076696396;6.0;7.573669672012329;294.62898671627045
1;2,2,5,5-tetramethylhexane;2.9548580930136925;3.94646617770195;6.0;7.5849489569664;294.51541006565094
1;tridecane;2.9579649027998856;3.949640154838562;6.0;7.5534109473228455;294.8326140642166
1;2,2,3-trimethylpentane;2.958413054431366;3.9500991106033325;6.0;7.548875331878662;294.87838447093964
1;decane;2.9558055182993948;3.9474335610866547;6.0;7.575331747531891;294.61214542388916
1;3-ethylpentane;2.9541095829094797;3.9457008242607117;6.0;7.592542886734009;294.438973069191
1;2,3-dimethyldodecane;2.96015479808578;3.9518811106681824;6.0;7.531224012374878;295.0562387704849
1;3-methylundecane;2.9572132309690202;3.9488736391067505;6.0;7.561058819293976;294.7558969259262
1;2-methyldecane;2.95643304710367;3.948071837425232;6.0;7.5689409375190735;294.6761816740036
1;3-methylpentane;2.9559939855382638;3.947628080844879;6.0;7.57343989610672;294.6314185857773
1;octane;2.958749925654229;3.950445234775543;6.0;7.545473694801331;294.9128061532974
1;2-methyldodecane;2.9543755452260987;3.94596791267395;6.0;7.5898091197013855;294.4660723209381
1;2,6-dimethyloctane;2.95444005765979;3.9460349678993225;6.0;7.5891624093055725;294.472673535347
1;2,2,3,4-tetramethylpentane;2.9516725722198123;3.9432092905044556;6.0;7.61726838350296;294.1900998353958
1;3,3-diethylpentane;2.958588368265421;3.9502779245376587;6.0;7.547088086605072;294.8962777853012
1;2,3,4-trimethyl pentane;2.958159812560009;3.949841797351837;6.0;7.551454722881317;294.8525458574295
1;2-methylhexane;2.9529324563131345;3.944494366645813;6.0;7.604467689990997;294.31872963905334
1;2,2,3-trimethylbutane;2.9561224641911164;3.9477606117725372;6.0;7.572141110897064;294.64455246925354
1;3-methyl-3-ethylpentane;2.956456178882953;3.948098659515381;6.0;7.568722784519196;294.6785718202591
1;pentadecane;2.95822579539867;3.949906349182129;6.0;7.550758540630341;294.85924243927
1;hexane;2.955540036922878;3.9471636712551117;6.0;7.5780380964279175;294.585058093071
1;2-methyloctane;2.9552075029267337;3.9468209743499756;6.0;7.581391155719757;294.5510655641556
1;octacosane;2.9584580365356565;3.950142741203308;6.0;7.548391044139862;294.882932305336
1;2,2,4,4-tetramethylpentane;2.9567779815802724;3.948428124189377;6.0;7.565464198589325;294.7114437818527
1;2-methyl-3-ethyl-pentane;2.957493655762541;3.9491609930992126;6.0;7.558217465877533;294.7845369577408
1;2-methylpentane;2.956110431153892;3.9477448761463165;6.0;7.572240054607391;294.6432799100876
1;2,3,3,4-tetramethylpentane;2.954268102759896;3.9458635449409485;6.0;7.5909401178359985;294.45516765117645
1;2,3-dimethyldecane;2.9624219827623346;3.9541983604431152;6.0;7.508224666118622;295.28768360614777
1;ethane;2.9545563206516565;3.9461531043052673;6.0;7.587993562221527;294.4845587015152
1;2,3-dimethylpentane;2.9546130651362583;3.946216881275177;6.0;7.58744877576828;294.49041187763214
1;2,3-dimethylundecane;2.961913257661588;3.9536774456501007;6.0;7.513378083705902;295.2357441186905
1;pentane;2.9566380211299927;3.948285311460495;6.0;7.566893517971039;294.69716250896454
1;tetradecane;2.9581133121443077;3.9497916102409363;6.0;7.55190235376358;294.8477655649185
1;2-methylundecane;2.952536764379378;3.9440873861312866;6.0;7.608465373516083;294.2782908678055
1;squalane;2.952586203617593;3.9441380500793457;6.0;7.607946515083313;294.2833185195923
1;2,2-dimethylbutane;2.956905325254512;3.9485613107681274;6.0;7.564204752445221;294.72449719905853
1;2-methylpropane;2.9536145216505423;3.9451934099197388;6.0;7.597566664218903;294.3884164094925
1;2,3,3-trimethylpentane;2.9552737406747522;3.946890890598297;6.0;7.58073490858078;294.55785751342773
1;3-ethylhexane;2.9544916326840904;3.9460920691490173;6.0;7.588671267032623;294.4779962301254
1;2,2-dimethylhexane;2.957044644664094;3.9487031400203705;6.0;7.562783777713776;294.738706946373
1;2,2,4-trimethylpentane;2.9510602332743137;3.9425827264785767;6.0;7.623490512371063;294.1275626420975
1;2,2,5-trimethylhexane;2.9539946946267817;3.9455835223197937;6.0;7.59371292591095;294.42724883556366
1;2,4-dimethylhexane;2.956113848302212;3.94774854183197;6.0;7.572198331356049;294.6436196565628
1;3-methylhexane;2.958010146962943;3.949690878391266;6.0;7.5529966950416565;294.8373079299927
1;dodecane;2.957770432709718;3.949441611766815;6.0;7.555387437343597;294.81276273727417
1;eicosane;2.958469194446974;3.950154423713684;6.0;7.548281371593475;294.8840767145157
1;2,3-dimethylheptane;2.95788922343363;3.949564903974533;6.0;7.554197728633881;294.82491314411163
1;2,7-dimethyloctane;2.954666714057375;3.9462658762931824;6.0;7.586855709552765;294.4958060979843
1;4-methylheptane;2.9569996651456423;3.9486573338508606;6.0;7.56324303150177;294.73412334918976
1;tetracosane;2.9584904587526983;3.9501760005950928;6.0;7.5480629205703735;294.8862463235855
1;methane;2.9532576293695234;3.944814145565033;6.0;7.601101815700531;294.35180723667145
1;3,3-dimethylpentane;2.9553119413622975;3.946929693222046;6.0;7.580345690250397;294.5617526769638
1;2,2,3,3-tetramethylpentane;2.955287467214634;3.946904718875885;6.0;7.580590665340424;294.55924928188324
1;2,2-dimethylpentane;2.9559274829857625;3.9475613832473755;6.0;7.574119389057159;294.62464451789856
