1;2,5-dimethylhexane;Float32[1.5612036, 0.8292414, -0.57747835, 0.59741426]
1;2-methylheptane;Float32[1.9379135, 0.82762545, -0.20275417, 0.41502595]
1;3-methyldecane;Float32[2.9945366, 1.2834492, -0.48625055, 0.7805294]
1;hexadecane;Float32[1.6293107, 0.9362071, -0.4086019, 0.406084]
1;3,3-dimethylhexane;Float32[2.0872033, 1.0523334, -0.52600425, 0.5514445]
1;3-methyltridecane;Float32[2.9909627, 0.6794388, -0.6515531, 0.49122316]
1;2-methylbutane;Float32[0.57000923, 0.5742695, -0.49161878, 0.43142495]
1;nonane;Float32[1.0339628, 0.7336013, -0.5347213, 0.4922076]
1;heptacosane;Float32[1.4387666, 0.9485813, -1.3807408, 0.3670922]
1;2,2-dimethylpropane;Float32[0.26038957, 0.8203522, -0.42293242, 0.5681131]
1;2,4,4-trimethylhexane;Float32[2.75023, 1.107245, -0.541938, 0.4669829]
1;octadecane;Float32[1.4456564, 0.9593696, -0.6417257, 0.5124226]
1;heptadecane;Float32[1.6381055, 1.1246251, -0.42289987, 0.72438437]
1;n-undecane;Float32[1.6660358, 0.895994, -0.49200168, 0.30057722]
1;nonadecane;Float32[1.5249101, 1.0134736, -0.4128367, 0.8151441]
1;2,2,4,4,6,8,8-heptamethylnonane;Float32[3.5396054, 1.2137911, -0.49897638, 0.5702625]
1;3-methyldodecane;Float32[2.7245605, 0.8297347, -0.39601627, 0.7734204]
1;3,4-dimethylhexane;Float32[1.5729319, 1.068555, -0.49059597, 0.6618014]
1;3-methylheptane;Float32[1.7552782, 0.97750217, -0.26114002, 0.123534605]
1;n-butane;Float32[-0.15339707, 0.19933, -0.5433766, 0.2963599]
1;2,2,5,5-tetramethylhexane;Float32[2.3303852, 1.203483, -0.49103442, 0.58221364]
1;tridecane;Float32[1.5270306, 0.45851701, -0.46480408, 0.21491306]
1;2,2,3-trimethylpentane;Float32[1.7807242, 1.1072756, -0.3796548, 0.58992153]
1;decane;Float32[1.2069429, 0.83165383, -0.5940599, 0.49157125]
1;3-ethylpentane;Float32[0.3070141, 0.9494995, -0.8979433, 0.44072822]
1;2,3-dimethyldodecane;Float32[2.9740283, 1.0615655, -0.43894878, 0.5652483]
1;3-methylundecane;Float32[2.778052, 0.77530193, -0.43589535, 0.8246359]
1;2-methyldecane;Float32[2.8716834, 1.1969365, -0.5185444, 0.6427583]
1;3-methylpentane;Float32[0.6145793, 0.70165545, -0.7814633, 0.18025224]
1;octane;Float32[0.7473265, 0.7564449, -0.36375383, 0.57537246]
1;2-methyldodecane;Float32[2.787258, 1.2476659, -0.40430275, 0.28890496]
1;2,6-dimethyloctane;Float32[2.6253352, 0.9731058, -0.6071622, 0.3072222]
1;2,2,3,4-tetramethylpentane;Float32[2.5668266, 1.0446742, -0.5535292, 0.57558537]
1;3,3-diethylpentane;Float32[1.9372312, 1.1355625, -0.5804302, 0.5333116]
1;2,3,4-trimethyl pentane;Float32[1.578364, 1.1049469, -0.51581544, 0.72629815]
1;2-methylhexane;Float32[1.2721437, 1.1133721, -0.5044915, 0.2769462]
1;2,2,3-trimethylbutane;Float32[1.7490274, 1.0078142, -0.47411528, 0.56519175]
1;3-methyl-3-ethylpentane;Float32[1.7598816, 1.1385031, -0.5320541, 0.61429787]
1;pentadecane;Float32[1.8051974, 0.6526543, -0.64377946, 0.23254387]
1;hexane;Float32[0.36694014, 0.6622193, -0.5050301, 0.17555736]
1;2-methyloctane;Float32[2.5372498, 0.82732016, -0.5796644, 0.60023004]
1;octacosane;Float32[1.5652591, 1.0609891, -1.5305988, 0.39312583]
1;2,2,4,4-tetramethylpentane;Float32[2.1123946, 0.88708824, -0.55541605, 0.6870602]
1;2-methyl-3-ethyl-pentane;Float32[1.637107, 1.054828, -0.6347453, 0.49532476]
1;2-methylpentane;Float32[1.0792061, 0.6554128, -0.3495156, 0.22999029]
1;2,3,3,4-tetramethylpentane;Float32[2.524069, 1.0627631, -0.61146075, 0.567061]
1;2,3-dimethyldecane;Float32[3.454089, 0.9855971, -0.39453545, 0.61786526]
1;ethane;Float32[-0.42792833, 0.053162545, -0.19642529, 0.18741561]
1;2,3-dimethylpentane;Float32[0.99587715, 1.00848, -0.48955598, 0.6992225]
1;2,3-dimethylundecane;Float32[3.2230136, 0.9578218, -0.5501391, 0.76739806]
1;pentane;Float32[-0.06859957, 0.5971455, -0.42453113, 0.15542524]
1;tetradecane;Float32[1.5444509, 0.5625552, -0.43710747, 0.46620613]
1;2-methylundecane;Float32[2.9276788, 1.4723958, -0.43808284, 0.6748115]
1;squalane;Float32[4.5212574, 1.0979517, -0.48950544, 0.5521994]
1;2,2-dimethylbutane;Float32[1.1616174, 0.8323371, -0.46331707, 0.47072968]
1;2-methylpropane;Float32[0.19585194, 0.71423, -0.32030585, 0.31604847]
1;2,3,3-trimethylpentane;Float32[2.1409585, 1.1774799, -0.38108912, 0.48130006]
1;3-ethylhexane;Float32[1.6077853, 0.854027, -0.7766513, 0.57565945]
1;2,2-dimethylhexane;Float32[1.797001, 1.4363708, -0.50983745, 0.5867428]
1;2,2,4-trimethylpentane;Float32[2.0467064, 1.0338603, -0.26114097, 0.6462308]
1;2,4-dimethylhexane;Float32[1.5239979, 1.1050537, -0.56981176, 0.40864575]
1;2,2,5-trimethylhexane;Float32[2.1557338, 0.9821275, -0.4836611, 0.4039626]
1;3-methylhexane;Float32[1.329858, 0.9702771, -0.616244, 0.5323551]
1;dodecane;Float32[1.5550152, 0.6216484, -0.49234954, 0.20933382]
1;eicosane;Float32[1.5112582, 1.1502784, -0.5019061, 0.7606626]
1;2,3-dimethylheptane;Float32[2.4244406, 1.3681352, -0.20874706, 0.43962568]
1;2,7-dimethyloctane;Float32[2.729919, 1.2373085, -0.804506, 0.52196276]
1;4-methylheptane;Float32[1.8463255, 0.780829, -0.49279633, 0.5149369]
1;tetracosane;Float32[1.7968742, 0.8466392, -1.0042039, 0.63942724]
1;methane;Float32[-0.37184295, 0.203735, -0.25271353, 0.13913725]
1;3,3-dimethylpentane;Float32[1.5052525, 0.92546123, -0.4597856, 0.6145415]
1;2,2,3,3-tetramethylpentane;Float32[2.2849834, 1.2736088, -0.4603006, 0.68220776]
1;2,2-dimethylpentane;Float32[1.4134852, 0.93943924, -0.5049829, 0.5066741]
1;2-methyltridecane;Float32[2.7566879, 0.7147124, -0.6132068, 0.49020928]
1;2,3-dimethylbutane;Float32[0.6594869, 0.91820246, -0.52378434, 0.48860762]
1;2,3-dimethylhexane;Float32[1.6289016, 1.0683125, -0.4591011, 0.57550293]
1;2,3-dimethylnonane;Float32[2.9848564, 1.2049221, -0.5476031, 0.5520347]
1;propane;Float32[-0.105339274, 0.12164337, -0.21865484, -0.020210337]
1;heptane;Float32[0.5272199, 0.6981056, -0.46154705, 0.42025584]
1;2,4-dimethylpentane;Float32[1.0489758, 0.91040426, -0.6124038, 0.4809144]
2;2,5-dimethylhexane;Float32[1.565465, 0.8334436, -0.57180256, 0.5936804]
2;2-methylheptane;Float32[1.9433541, 0.83281916, -0.19648473, 0.41020298]
2;3-methyldecane;Float32[3.0029275, 1.2916526, -0.47724596, 0.77251226]
2;hexadecane;Float32[1.642256, 0.9491348, -0.39537373, 0.39312398]
2;3,3-dimethylhexane;Float32[2.0910048, 1.0562094, -0.52043813, 0.5482584]
2;3-methyltridecane;Float32[3.0016448, 0.6901263, -0.63958544, 0.48064697]
2;2-methylbutane;Float32[0.57313055, 0.57735074, -0.4880983, 0.42863607]
2;nonane;Float32[1.0410402, 0.7406773, -0.5275461, 0.4851305]
2;heptacosane;Float32[1.4608185, 0.9706299, -1.358323, 0.34502947]
2;2,2-dimethylpropane;Float32[0.2625598, 0.82262164, -0.41951445, 0.566333]
2;2,4,4-trimethylhexane;Float32[2.7538996, 1.110881, -0.5358655, 0.4642468]
2;octadecane;Float32[1.4602835, 0.97399735, -0.62684196, 0.49778545]
2;heptadecane;Float32[1.6518977, 1.1384182, -0.40886536, 0.7105826]
2;n-undecane;Float32[1.6746905, 0.9046489, -0.4831275, 0.29189575]
2;nonadecane;Float32[1.540375, 1.0289367, -0.3971037, 0.79967153]
2;2,2,4,4,6,8,8-heptamethylnonane;Float32[3.548509, 1.2227882, -0.48658887, 0.5622705]
2;3-methyldodecane;Float32[2.7342398, 0.8394378, -0.38495675, 0.76371014]
2;3,4-dimethylhexane;Float32[1.5773191, 1.072954, -0.4850445, 0.6579553]
2;3-methylheptane;Float32[1.760757, 0.98284894, -0.25506034, 0.11840201]
2;n-butane;Float32[-0.15053877, 0.20219502, -0.54053664, 0.29350305]
2;2,2,5,5-tetramethylhexane;Float32[2.334528, 1.2078314, -0.48435798, 0.57872933]
2;tridecane;Float32[1.5375192, 0.4690088, -0.45413032, 0.20441641]
2;2,2,3-trimethylpentane;Float32[1.7839422, 1.1106035, -0.373889, 0.5875541]
2;decane;Float32[1.2148209, 0.8395327, -0.5860664, 0.4836949]
2;3-ethylpentane;Float32[0.3116167, 0.95396525, -0.89279777, 0.43649873]
2;2,3-dimethyldodecane;Float32[2.9836423, 1.0713712, -0.4271609, 0.5559685]
2;3-methylundecane;Float32[2.7870362, 0.7843445, -0.42605725, 0.8159884]
2;2-methyldecane;Float32[2.8798187, 1.2049441, -0.5097236, 0.6352497]
2;3-methylpentane;Float32[0.6185706, 0.7055538, -0.77710927, 0.17661257]
2;octane;Float32[0.7534755, 0.7625941, -0.3574393, 0.56922466]
2;2-methyldodecane;Float32[2.7969658, 1.257259, -0.39327112, 0.27950835]
2;2,6-dimethyloctane;Float32[2.6312027, 0.97884184, -0.59911984, 0.30196524]
2;2,2,3,4-tetramethylpentane;Float32[2.5699337, 1.0478939, -0.54772943, 0.57334983]
2;3,3-diethylpentane;Float32[1.9414961, 1.139862, -0.57385033, 0.5297278]
2;2,3,4-trimethyl pentane;Float32[1.5817919, 1.1084915, -0.5106184, 0.7235831]
2;2-methylhexane;Float32[1.2766075, 1.1177231, -0.49927548, 0.27287966]
2;2,2,3-trimethylbutane;Float32[1.75139, 1.0103428, -0.4691842, 0.56362927]
2;3-methyl-3-ethylpentane;Float32[1.7636752, 1.142357, -0.5261552, 0.6111543]
2;pentadecane;Float32[1.8173525, 0.6648083, -0.63141245, 0.22038163]
2;hexane;Float32[0.37131312, 0.66666347, -0.5005854, 0.17116727]
2;2-methyloctane;Float32[2.543422, 0.833328, -0.5725526, 0.5945358]
2;octacosane;Float32[1.5881131, 1.0838413, -1.5073684, 0.37025917]
2;2,2,4,4-tetramethylpentane;Float32[2.1159894, 0.8908873, -0.54942554, 0.68415296]
2;2-methyl-3-ethyl-pentane;Float32[1.641273, 1.0589635, -0.6292152, 0.4917226]
2;2-methylpentane;Float32[1.0828335, 0.65888196, -0.34524623, 0.22679676]
2;2,3,3,4-tetramethylpentane;Float32[2.5267458, 1.0655425, -0.6059161, 0.5652536]
2;2,3-dimethyldecane;Float32[3.4624956, 0.9941153, -0.38520613, 0.61026216]
2;ethane;Float32[-0.42663035, 0.054460317, -0.1951056, 0.18611701]
2;2,3-dimethylpentane;Float32[0.9996539, 1.0123335, -0.48486248, 0.6959834]
2;2,3-dimethylundecane;Float32[3.2318785, 0.9668328, -0.5396561, 0.7591195]
2;pentane;Float32[-0.06495508, 0.6007657, -0.42084256, 0.15180318]
2;tetradecane;Float32[1.5557716, 0.5738743, -0.42559043, 0.45487952]
2;2-methylundecane;Float32[2.9364512, 1.481099, -0.4279715, 0.6662481]
2;squalane;Float32[4.535872, 1.1124141, -0.46038, 0.5384766]
2;2,2-dimethylbutane;Float32[1.1643484, 0.8351746, -0.4591345, 0.4685121]
2;2-methylpropane;Float32[0.19817105, 0.7164974, -0.31753173, 0.31399786]
2;2,3,3-trimethylpentane;Float32[2.1438637, 1.1804675, -0.37550488, 0.47927707]
2;3-ethylhexane;Float32[1.6128664, 0.85898405, -0.770881, 0.57093453]
2;2,2-dimethylhexane;Float32[1.8010821, 1.4405363, -0.5040876, 0.5831845]
2;2,2,4-trimethylpentane;Float32[2.0501575, 1.0371095, -0.25570288, 0.64377576]
2;2,4-dimethylhexane;Float32[1.5283904, 1.1093847, -0.5644161, 0.40480524]
2;2,2,5-trimethylhexane;Float32[2.1595314, 0.9859827, -0.47743097, 0.400957]
2;3-methylhexane;Float32[1.3343897, 0.97466666, -0.6112618, 0.5281828]
2;dodecane;Float32[1.564573, 0.6312038, -0.48255816, 0.1997496]
2;eicosane;Float32[1.5275567, 1.1665686, -0.4853224, 0.74435437]
2;2,3-dimethylheptane;Float32[2.4299917, 1.373814, -0.20194118, 0.43461382]
2;2,7-dimethyloctane;Float32[2.7357693, 1.2430562, -0.79675764, 0.51674473]
2;4-methylheptane;Float32[1.8513775, 0.7856716, -0.48688427, 0.510321]
2;tetracosane;Float32[1.8164837, 0.8662457, -0.9842543, 0.6198083]
2;methane;Float32[-0.371297, 0.20430256, -0.25214735, 0.13856463]
2;3,3-dimethylpentane;Float32[1.5083766, 0.92868346, -0.45488063, 0.6120193]
2;2,2,3,3-tetramethylpentane;Float32[2.2876544, 1.276484, -0.45490995, 0.6802786]
2;2,2-dimethylpentane;Float32[1.4168534, 0.9428225, -0.50004596, 0.50390166]
2;2-methyltridecane;Float32[2.7674282, 0.725334, -0.6012458, 0.4797995]
2;2,3-dimethylbutane;Float32[0.66247827, 0.9212807, -0.5197837, 0.48612347]
2;2,3-dimethylhexane;Float32[1.6333623, 1.0729129, -0.45357874, 0.57152057]
2;2,3-dimethylnonane;Float32[2.9920638, 1.2122627, -0.5391547, 0.545421]
2;propane;Float32[-0.1033717, 0.12367867, -0.21660565, -0.022223014]
2;heptane;Float32[0.53253776, 0.7034196, -0.45608273, 0.41494477]
2;2,4-dimethylpentane;Float32[1.0525517, 0.91389006, -0.60771245, 0.47789016]
3;2,5-dimethylhexane;Float32[1.5698617, 0.83770573, -0.56509835, 0.5895529]
3;2-methylheptane;Float32[1.9488194, 0.83798766, -0.18925862, 0.40513605]
3;3-methyldecane;Float32[3.011171, 1.2996973, -0.46746543, 0.76461786]
3;hexadecane;Float32[1.6553228, 0.962165, -0.380765, 0.37999898]
3;3,3-dimethylhexane;Float32[2.095031, 1.0601947, -0.51371247, 0.54445213]
3;3-methyltridecane;Float32[3.0122688, 0.70068365, -0.6265641, 0.4701813]
3;2-methylbutane;Float32[0.5762621, 0.58042586, -0.4840007, 0.4257347]
3;nonane;Float32[1.048172, 0.7478014, -0.51964074, 0.47797972]
3;heptacosane;Float32[1.4830644, 0.9928534, -1.3336458, 0.3226946]
3;2,2-dimethylpropane;Float32[0.2648681, 0.82495344, -0.41535333, 0.5641354]
3;2,4,4-trimethylhexane;Float32[2.757824, 1.1147144, -0.5283266, 0.4605868]
3;octadecane;Float32[1.4750454, 0.98874056, -0.6104017, 0.4829679]
3;heptadecane;Float32[1.665817, 1.1523198, -0.39336303, 0.696611]
3;n-undecane;Float32[1.6834271, 0.9133694, -0.47332337, 0.28311008]
3;nonadecane;Float32[1.555979, 1.0445213, -0.37972453, 0.7840081]
3;2,2,4,4,6,8,8-heptamethylnonane;Float32[3.5568206, 1.2309351, -0.47307113, 0.5542616]
3;3-methyldodecane;Float32[2.743883, 0.84899414, -0.37293795, 0.7541275]
3;3,4-dimethylhexane;Float32[1.5818899, 1.0774324, -0.4784496, 0.65367717]
3;3-methylheptane;Float32[1.7662332, 0.9882046, -0.24818783, 0.11317015]
3;n-butane;Float32[-0.14766361, 0.20507406, -0.5374104, 0.2906286]
3;2,2,5,5-tetramethylhexane;Float32[2.3389854, 1.212301, -0.4763172, 0.5745333]
3;tridecane;Float32[1.5481031, 0.47958276, -0.4423435, 0.19379169]
3;2,2,3-trimethylpentane;Float32[1.7874596, 1.1140351, -0.3668621, 0.5844362]
3;decane;Float32[1.2227621, 0.84746456, -0.57724935, 0.47573268]
3;3-ethylpentane;Float32[0.3162267, 0.95843065, -0.8869445, 0.43212235]
3;2,3-dimethyldodecane;Float32[2.9935567, 1.0811872, -0.41382793, 0.5462051]
3;3-methylundecane;Float32[2.7959435, 0.7932241, -0.41526988, 0.80740035]
3;2-methyldecane;Float32[2.887801, 1.2127675, -0.49976447, 0.6275413]
3;3-methylpentane;Float32[0.62253904, 0.70943344, -0.77214795, 0.1729067]
3;octane;Float32[0.75968313, 0.76879084, -0.35048416, 0.56299955]
3;2-methyldodecane;Float32[2.8065593, 1.2666976, -0.38097623, 0.26996094]
3;2,6-dimethyloctane;Float32[2.637185, 0.98453116, -0.5899237, 0.296377]
3;2,2,3,4-tetramethylpentane;Float32[2.5733743, 1.0512688, -0.5405014, 0.5702106]
3;3,3-diethylpentane;Float32[1.9459949, 1.14421, -0.5660576, 0.52555084]
3;2,3,4-trimethyl pentane;Float32[1.5855067, 1.1121446, -0.50427216, 0.72025406]
3;2-methylhexane;Float32[1.281146, 1.1221514, -0.49319854, 0.2685476]
3;2,2,3-trimethylbutane;Float32[1.7540646, 1.0129777, -0.4630659, 0.5613156]
3;3-methyl-3-ethylpentane;Float32[1.7677152, 1.1462979, -0.5191173, 0.6074078]
3;pentadecane;Float32[1.8296177, 0.6770581, -0.61775357, 0.20807034]
3;hexane;Float32[0.3757331, 0.671157, -0.49566558, 0.16670388]
