epoch;name;Mw;m;σ;λ_a;λ_r;ϵ
1;2,5-dimethylhexane;114.141;3.144400954246521;3.6219252347946167;6.0;16.67738437652588;228.733828663826
1;2-methylheptane;114.141;3.2637734413146973;3.656135082244873;6.0;16.461763978004456;232.02534019947052
1;3-methyldecane;156.188;3.85720956325531;3.826202630996704;6.0;15.389845967292786;248.3884960412979
1;hexadecane;226.266;4.456625699996948;3.9979840517044067;6.0;14.30712640285492;264.9165689945221
1;3,3-dimethylhexane;114.141;3.0230283737182617;3.5871421694755554;6.0;16.896618604660034;225.38714706897736
1;3-methyltridecane;198.235;4.387513160705566;3.9781777262687683;6.0;14.43196177482605;263.0108416080475
1;2-methylbutane;72.094;2.435518592596054;3.4187729358673096;6.0;17.957831770181656;209.18741300702095
1;nonane;128.157;3.6077234745025635;3.7547046542167664;6.0;15.840489268302917;241.50927364826202
1;heptacosane;380.438;4.500879526138306;4.010666251182556;6.0;14.227191805839539;266.136771440506
1;2,2-dimethylpropane;72.094;2.2758770287036896;3.373022675514221;6.0;18.246190696954727;204.78552505373955
1;2,4,4-trimethylhexane;128.157;3.1561511754989624;3.6252925992012024;6.0;16.65615975856781;229.05782759189606
1;octadecane;254.297;4.491865873336792;4.00808322429657;6.0;14.243469834327698;265.88823199272156
1;heptadecane;240.282;4.484414339065552;4.005947709083557;6.0;14.256933331489563;265.68278670310974
1;n-undecane;156.188;3.979653835296631;3.8612928986549377;6.0;15.168675184249878;251.7647087574005
1;nonadecane;268.313;4.502720594406128;4.011193871498108;6.0;14.223865866661072;266.18754267692566
1;2,2,4,4,6,8,8-heptamethylnonane;226.266;4.36126971244812;3.97065669298172;6.0;14.479367136955261;262.28721737861633
1;3-methyldodecane;184.219;4.239586353302002;3.9357845783233643;6.0;14.699162244796753;258.9319884777069
1;3,4-dimethylhexane;114.141;3.0766385793685913;3.6025058031082153;6.0;16.79978311061859;226.86537206172943
1;3-methylheptane;114.141;3.23480486869812;3.647833287715912;6.0;16.51408851146698;231.2265843153
1;n-butane;58.078;2.3548658192157745;3.395659387111664;6.0;18.103514164686203;206.96352794766426
1;2,2,5,5-tetramethylhexane;142.172;3.3517003059387207;3.6813332438468933;6.0;16.30294144153595;234.4497948884964
1;tridecane;184.219;4.2145044803619385;3.928596615791321;6.0;14.744467735290527;258.2403838634491
1;2,2,3-trimethylpentane;114.141;2.8753300309181213;3.5448145866394043;6.0;17.16340482234955;221.3145762681961
1;decane;142.172;3.787816047668457;3.806315839290619;6.0;15.515189170837402;246.47506773471832
1;3-ethylpentane;100.125;2.8352625966072083;3.5333319902420044;6.0;17.235777974128723;220.20978033542633
1;2,3-dimethyldodecane;198.235;4.349197149276733;3.9671971201896667;6.0;14.501171112060547;261.95433735847473
